speed_kmh,angle_deg,distance_m
223.72,19.13,154.22
53.64,85.34,3.03
121.43,-26.27,0.83
120.79,63.62,46.27
157.45,14.84,86.65
46.12,2.79,6.24
54.76,41.14,16.83
132.95,13.90,55.42
179.36,16.75,88.81
81.52,-33.73,0.63
129.08,33.05,65.13
140.32,-33.70,1.77
156.61,1.60,22.77
103.76,-35.13,0.95
63.70,50.02,19.17
190.35,-51.31,0.38
149.05,-40.41,0.26
104.22,-9.28,5.28
52.68,33.61,14.35
45.07,-78.35,0.29
88.41,27.96,36.30
178.06,49.42,104.63
112.04,23.90,51.03
111.82,72.65,29.27
207.12,9.72,83.70
83.98,43.20,35.48
95.81,-25.28,1.51
67.49,22.35,19.60
120.46,-22.36,1.60
204.55,-13.27,2.99
131.72,61.59,38.44
198.99,-11.95,4.14
103.60,20.19,33.59
232.19,-22.45,1.59
64.77,76.57,10.49
147.03,-8.64,4.62
41.91,22.52,8.87
97.49,-62.78,0.10
106.73,49.95,46.48
96.21,-50.08,0.04
126.02,-27.49,0.88
169.09,-22.89,1.43
62.93,-45.82,0.96
166.59,-22.61,1.31
141.29,-6.99,6.95
45.59,-30.01,1.91
79.41,-35.76,1.07
113.07,-31.77,0.95
43.77,58.76,9.35
127.35,10.54,42.84
128.95,53.28,58.99
75.13,19.58,24.13
79.61,-25.48,0.79
133.21,-36.03,1.16
124.27,-28.86,1.22
78.67,-80.35,0.25
89.98,-9.42,4.71
90.26,-33.89,1.66
73.05,53.25,24.39
101.70,-28.22,1.69
180.67,-76.45,0.50
117.82,-29.03,0.69
106.72,7.88,22.87
56.25,36.29,15.63
113.64,70.09,36.66
38.76,-38.06,1.32
75.97,30.57,35.31
109.01,19.19,38.77
60.43,-62.91,0.63
127.63,36.83,72.03
112.19,31.17,52.78
48.61,16.09,10.56
153.01,-69.06,0.47
134.12,55.92,56.60
184.31,19.02,122.37
172.59,-14.08,2.97
229.94,24.80,172.67
40.90,-35.94,1.24
87.37,15.52,25.98
113.28,33.02,62.38
128.70,-35.03,0.16
113.81,-4.80,8.31
221.32,11.19,128.59
52.47,-44.00,0.45
197.39,3.84,41.38
63.12,-64.93,0.22
83.60,18.85,25.33
149.92,22.70,79.38
110.73,59.71,35.93
207.78,22.36,146.43
185.94,-4.62,10.84
75.68,-18.52,2.63
80.08,22.28,24.73
112.01,-43.34,0.23
87.11,-27.99,1.83
125.00,-2.76,10.19
123.66,12.87,51.19
83.65,-26.14,0.37
95.64,43.50,43.09
102.17,34.10,48.86
78.03,30.51,32.97
54.23,54.01,14.36
262.31,3.29,59.12
124.39,-21.56,2.62
78.46,-15.23,3.50
144.73,-36.81,1.15
123.43,42.65,61.08
129.72,-25.12,2.46
76.16,69.92,10.76
122.11,22.92,64.94
168.76,-33.67,1.52
135.83,-46.35,0.47
119.83,-34.06,1.15
79.32,64.16,17.49
130.76,-26.00,1.74
160.27,-28.65,0.53
187.86,24.74,132.91
110.09,-42.11,0.05
94.47,49.44,39.02
94.60,2.07,13.90
157.37,-18.32,2.29
54.77,38.72,14.38
69.45,8.16,12.90
87.98,-74.46,0.24
89.76,56.51,31.92
93.38,-18.30,2.46
125.26,-46.93,0.45
182.90,-5.78,7.38
149.53,38.37,89.03
184.93,13.33,88.57
122.84,-58.90,1.08
202.95,20.42,136.19
92.70,29.03,37.61
111.60,-47.25,0.25
103.43,-42.11,0.09
105.73,-41.84,0.11
98.96,-39.60,0.22
161.34,-30.27,1.13
114.95,-54.35,0.49
155.04,3.93,31.52
94.21,-8.19,5.45
227.09,17.14,144.65
38.13,-82.84,0.09
48.98,50.12,12.42
168.79,27.88,105.00
255.98,0.71,34.82
124.70,2.85,22.74
161.60,-25.34,0.04
205.95,26.95,156.34
159.96,-37.22,0.93
145.85,-29.92,0.94
46.96,-27.67,0.95
80.30,-80.18,0.33
46.70,-9.64,3.69
76.64,-44.38,0.54
88.93,38.40,33.80
185.35,2.55,33.57
77.67,39.70,31.44
128.26,42.76,71.11
110.27,24.72,57.85
194.16,-3.41,11.88
145.77,-25.33,0.16
186.64,-7.58,7.51
103.63,-32.05,1.45
192.90,28.52,145.86
100.04,-19.75,0.64
165.73,-14.64,3.77
59.49,11.60,11.22
226.88,6.60,84.52
141.67,43.45,78.47
91.71,28.52,44.67
83.32,-23.17,0.66
61.73,56.02,16.41
50.74,-29.75,1.25
142.42,33.73,87.64
85.68,-53.43,0.08
66.51,19.35,18.97
150.45,37.02,95.57
138.16,-24.24,1.81
99.82,-28.11,1.28
62.96,5.58,9.62
184.58,38.60,124.90
106.03,18.63,47.33
74.32,32.38,32.74
74.66,-56.56,0.25
186.79,-16.28,2.69
183.88,-29.22,0.86
161.62,33.38,111.60
183.66,53.22,98.33
123.71,42.67,67.04
98.75,-32.44,1.77
201.12,11.99,103.55
85.69,-9.52,3.84
109.68,-20.55,2.12
126.54,29.74,65.24
136.52,-1.60,12.79
101.63,-7.64,5.53
57.30,45.30,17.57
72.75,-71.02,0.40
143.55,-3.31,9.99
212.87,-34.97,1.73
229.26,17.60,139.94
109.32,26.93,58.33
196.55,-3.22,12.02
77.66,-39.61,0.77
56.85,9.34,10.13
129.47,-23.00,0.42
186.01,-18.64,2.60
220.17,16.37,124.44
77.95,-19.26,2.78
40.03,-34.97,1.12
207.47,-2.51,14.61
51.04,43.73,13.64
190.87,-21.36,0.42
182.98,-26.31,1.18
147.56,-25.19,1.04
168.17,-8.57,5.15
76.72,-27.75,0.59
61.74,50.13,18.27
62.76,21.87,16.54
118.12,45.29,55.81
71.08,32.69,30.25
120.89,80.24,5.15
63.91,-27.57,1.70
88.55,18.63,30.65
131.52,57.63,58.14
62.63,-3.99,5.82
39.28,-22.49,2.03
68.86,43.53,23.16
83.80,26.05,40.17
65.39,-34.32,0.17
145.72,-17.09,1.56
57.83,-32.87,1.09
54.88,54.18,14.20
91.49,-3.77,7.97
67.76,-30.42,0.10
82.62,-57.11,0.20
112.22,63.24,41.30
101.37,-41.04,0.08
168.85,-28.43,0.53
80.62,-36.45,0.73
147.27,18.17,76.05
158.26,-0.65,16.63
90.93,36.69,37.45
47.95,-24.56,2.19
154.53,-1.50,15.34
211.12,-35.32,0.77
123.66,19.85,59.41
78.12,-55.30,0.41
126.26,-11.49,4.98
152.18,-76.07,0.67
190.45,-22.29,1.40
138.78,59.52,55.82
127.56,-39.46,0.12
118.46,-36.75,0.63
64.34,-48.96,0.13
103.50,21.70,39.76
163.65,24.72,91.20
80.66,-40.36,0.38
59.48,-14.03,3.15
75.24,-41.33,1.40
62.30,-17.78,2.72
105.95,-49.42,0.41
130.02,-2.11,11.30
97.20,63.39,32.54
39.37,-64.23,0.06
79.59,15.16,18.48
79.54,27.81,24.59
40.90,30.39,9.97
91.67,-83.39,0.07
74.52,-7.73,5.70
179.11,-41.60,0.05
96.72,-42.18,0.82
141.95,85.52,2.54
196.07,-17.86,2.62
107.34,16.84,41.30
153.03,-33.97,0.74
137.82,11.45,60.41
223.77,9.11,87.54
74.52,-60.31,0.04
175.42,-43.40,1.04
120.85,-15.52,2.59
136.17,59.82,51.95
125.25,7.70,35.54
169.71,19.48,99.09
172.80,-31.82,1.25
166.71,-30.00,0.50
184.62,0.02,21.98
74.51,66.50,14.67
90.39,-49.52,0.22
116.29,-33.76,0.69
86.46,82.98,5.73
43.27,-6.39,3.64
146.27,66.88,38.55
174.66,15.89,96.09
182.30,-42.20,0.94
144.48,23.26,95.65
86.72,-59.73,0.24
48.52,-62.27,0.08
88.93,14.78,30.27
119.59,17.10,47.36
115.66,-45.73,0.34
80.54,-26.33,0.50
96.83,-11.00,4.25
97.10,58.88,32.03
105.27,18.73,49.20
145.62,26.40,78.98
132.95,68.55,33.53
83.11,-12.92,2.58
106.93,-65.13,1.13
93.80,40.71,36.72
213.04,-20.51,1.34
90.64,-10.01,4.06
175.44,27.64,121.46
66.73,-57.45,0.97
43.27,-54.59,0.61
118.91,46.65,59.53
90.31,4.84,16.26
110.54,51.89,47.86
137.84,41.55,75.91
87.95,21.33,31.49
233.04,23.87,173.50
171.81,-27.14,0.75
121.60,46.09,60.35
130.70,-34.62,0.26
64.38,73.90,13.35
85.12,70.01,13.29
108.03,-31.22,0.16
116.60,-25.97,1.90
160.72,58.72,68.47
168.65,16.66,85.30
89.99,82.14,6.47
80.58,2.93,11.14
141.44,-30.15,1.30
96.16,-36.77,1.53
176.20,23.13,120.72
125.41,-51.13,0.81
156.59,-55.48,0.14
91.58,-63.06,0.23
165.08,3.12,29.22
62.12,30.64,17.65
93.36,-15.90,3.11
185.64,36.79,130.64
150.42,-8.63,6.31
104.01,-58.94,0.16
59.07,-31.49,1.51
91.40,20.28,27.18
123.07,-52.30,0.02
177.97,-6.19,6.57
150.69,62.88,51.36
73.39,24.01,28.69
135.83,28.82,87.47
69.45,37.20,28.04
67.15,2.77,8.52
93.87,-24.58,1.81
149.40,-5.43,7.41
95.52,44.78,37.23
122.11,-57.49,0.02
171.24,-53.98,0.53
88.79,-42.71,1.39
116.18,27.17,61.27
136.15,40.45,79.90
60.65,58.33,15.88
154.63,2.17,25.41
120.32,-16.44,3.00
117.10,-5.82,7.59
99.25,-21.01,1.37
190.10,26.12,124.38
84.39,-36.82,0.79
90.14,-39.76,1.12
82.23,60.55,21.07
119.79,10.89,43.11
74.59,-37.25,0.09
107.14,41.38,52.28
111.52,5.46,21.38
82.55,29.48,35.12
62.63,69.09,12.15
160.16,-65.58,0.66
120.55,24.01,55.25
92.05,-8.73,4.82
183.47,-18.92,1.78
84.85,-10.87,4.12
132.69,-38.62,0.81
132.72,-52.45,0.38
52.29,13.55,10.78
160.73,15.03,72.87
177.45,70.19,42.04
106.26,36.57,57.18
150.74,27.75,86.76
159.74,17.92,84.35
63.08,-62.13,0.48
160.64,-2.47,13.16
129.66,75.52,22.89
141.93,8.54,45.04
100.89,66.88,32.43
83.46,-51.74,0.49
217.05,48.99,138.61
80.55,59.22,25.67
100.53,23.36,54.50
76.01,24.70,21.79
115.12,-10.03,4.73
71.78,-15.49,1.06
74.42,-38.84,0.84
93.80,-37.25,0.06
115.41,-53.00,0.48
132.99,24.75,81.84
98.73,-30.93,1.22
81.15,-8.77,3.69
121.84,-10.69,5.13
196.39,-51.60,0.43
102.25,68.10,32.42
204.45,-9.01,4.10
118.77,-44.12,0.75
48.81,-33.69,1.70
192.04,43.58,127.13
92.22,61.33,24.56
170.07,-6.76,5.18
151.31,-28.04,1.14
113.29,-32.05,1.47
67.50,-26.42,1.78
69.31,65.92,17.81
130.30,-1.92,12.44
275.66,-8.39,7.30
127.24,30.33,72.50
151.56,-23.97,0.76
162.51,-2.27,12.37
180.11,21.09,126.75
99.33,75.87,11.97
165.81,-31.62,0.96
61.51,-77.87,0.42
120.91,34.19,69.46
174.95,14.32,82.90
133.33,15.20,50.49
192.95,14.46,118.01
147.40,23.06,86.22
126.52,7.26,29.03
142.72,32.28,91.36
96.23,-30.52,1.21
99.66,-31.43,0.74
118.55,-7.80,5.95
106.31,-33.83,0.47
176.81,38.31,119.93
101.35,29.13,54.50
90.09,-43.09,0.89
44.17,44.21,10.63
71.72,53.75,22.78
110.18,10.46,31.55
167.75,21.92,108.68
46.26,35.71,11.10
104.19,-14.60,3.71
72.81,-32.52,0.86
106.41,-41.31,0.78
112.26,-3.69,8.26
74.83,-69.06,0.32
108.25,-50.96,0.28
132.90,0.99,18.20
155.99,-43.70,0.28
85.98,66.27,22.74
124.51,2.20,17.85
103.38,82.61,2.60
88.21,68.49,25.35
151.87,39.47,93.83
45.06,24.61,8.68
109.50,-46.24,0.05
105.45,-36.64,0.59
107.68,19.57,56.71
170.88,30.57,116.22
166.12,-30.29,1.73
83.72,17.15,29.91
100.36,-31.14,1.06
85.02,55.88,27.99
79.05,-51.30,0.17
79.26,48.86,28.64
79.71,-41.53,0.45
75.56,34.25,24.24
173.07,-28.31,0.42
123.16,-23.66,1.63
129.55,57.22,52.92
202.35,-46.25,0.61
155.70,-36.30,0.42
176.92,-13.50,3.74
127.94,-42.43,0.14
83.78,-61.52,0.69
203.79,-11.75,4.03
99.56,-7.48,5.03
57.76,54.21,15.89
118.51,29.91,63.06
198.70,-17.23,2.97
88.88,61.34,29.35
142.01,2.45,21.31
50.23,1.95,6.40
116.62,-45.32,1.03
45.04,-29.78,1.73
59.08,64.29,10.95
111.07,-10.58,4.05
47.44,-42.58,1.21
70.65,7.19,13.14
182.36,13.54,84.51
234.63,-11.32,4.55
57.97,67.83,12.72
128.07,23.18,76.07
95.48,-0.48,10.10
106.31,10.64,26.42
109.67,-46.67,0.11
84.11,-23.60,1.81
46.02,18.18,8.80
59.06,-31.43,1.01
84.71,27.28,36.08
111.83,-41.31,1.42
135.16,-11.57,3.29
181.09,-31.93,0.37
109.79,-68.05,0.06
52.04,-41.21,0.43
195.36,11.14,91.94
83.88,-48.07,1.06
70.74,47.51,23.64
151.29,0.28,16.57
144.99,39.72,86.61
124.68,23.73,62.17
110.43,25.77,60.86
156.80,-35.92,0.40
105.59,2.03,14.92
102.07,-1.88,9.88
44.97,37.95,10.31
130.54,-30.71,1.21
128.15,-37.68,1.05
112.19,46.64,51.51
73.78,9.08,16.04
110.39,45.63,51.13
134.36,-27.40,1.45
122.81,35.04,71.47
83.53,-30.98,0.57
124.56,-46.36,0.64
96.36,29.80,46.04
63.63,-44.31,1.10
92.64,6.07,17.29
40.15,66.15,7.27
170.14,20.10,110.63
221.67,15.02,129.62
147.33,-45.22,0.20
58.91,-45.35,0.38
109.65,14.91,34.77
100.74,-3.02,8.75
120.29,5.32,23.86
115.82,-44.31,0.63
144.55,-31.99,0.61
85.19,-47.16,1.06
94.92,-53.68,0.97
51.46,45.30,14.68
57.37,-45.76,0.95
60.08,1.63,7.51
157.69,28.97,109.94
147.29,3.37,25.13
102.20,9.64,23.41
57.62,28.73,16.57
122.29,-35.55,1.52
116.66,21.62,63.02
39.54,27.68,9.02
46.29,3.61,6.13
152.33,-14.77,2.96
141.57,-16.82,2.18
168.72,-1.15,17.17
78.58,-36.94,0.14
127.80,-25.19,0.73
113.36,-75.70,0.38
132.34,14.14,48.39
106.97,56.87,42.56
132.42,-20.08,2.70
125.39,-66.02,0.75
50.70,69.83,5.22
136.71,-54.93,0.14
171.08,63.45,70.22
96.65,52.64,37.94
101.99,41.60,45.04
87.66,-38.96,0.35
95.23,-5.17,6.35
112.02,-56.90,0.92
202.15,24.56,149.11
138.89,-73.90,0.22
145.61,-27.30,0.89
230.19,-0.43,23.72
83.42,24.55,37.60
62.89,-37.39,0.22
91.86,10.40,21.05
172.61,-2.67,13.06
125.58,22.61,53.95
81.99,-74.40,0.33
59.20,8.93,10.74
182.05,-26.15,1.73
217.54,32.11,161.80
180.32,-25.37,0.09
110.07,49.32,47.89
182.85,26.88,133.10
170.16,-34.97,1.89
134.47,-23.81,1.35
126.30,1.51,18.12
102.18,37.56,54.09
232.25,-37.84,1.17
56.21,37.47,17.56
94.89,33.05,39.36
120.01,-49.66,0.47
140.95,25.21,89.56
228.41,-16.51,2.96
70.07,63.92,16.25
122.63,-59.69,0.72
76.55,46.90,29.96
144.19,-19.73,1.13
120.05,8.25,32.42
92.94,85.10,2.00
100.22,-26.29,0.20
74.98,30.10,30.68
176.93,-1.30,15.54
146.54,-41.75,0.85
213.61,51.99,128.60
48.26,-40.54,0.59
79.03,42.29,29.76
149.09,38.46,91.78
63.54,45.31,20.60
166.94,16.46,93.15
87.13,-41.97,1.24
133.32,-80.03,1.13
88.43,-8.14,5.47
132.97,-44.09,0.70
147.57,-32.12,0.31
120.15,47.78,58.47
139.81,46.67,75.47
84.75,33.86,30.92
125.78,-18.54,2.30
71.85,-19.43,1.38
88.79,24.85,32.02
77.16,-46.87,0.32
42.23,-19.85,2.62
98.44,36.07,49.36
103.88,47.23,47.48
30.20,-12.86,2.90
95.64,-43.47,0.31
38.86,59.58,7.63
86.55,39.39,31.42
43.11,-4.48,4.03
98.63,29.34,36.34
55.91,-39.53,0.65
160.75,-14.29,3.09
90.93,-10.95,4.29
123.27,-32.84,2.00
130.96,28.45,67.78
80.77,-67.76,0.10
70.18,-41.12,0.87
176.92,-30.94,1.04
148.41,76.32,18.29
185.48,-13.69,3.02
137.49,-11.20,4.11
150.79,8.42,44.19
92.44,31.30,45.87
104.20,38.64,52.93
90.80,-39.78,0.93
58.09,29.91,16.15
67.38,52.17,20.09
31.14,-50.19,1.07
58.19,38.91,17.89
79.64,-25.19,0.81
191.07,-21.75,2.17
170.69,-33.64,0.24
68.73,42.27,21.17
218.22,-27.58,1.32
134.13,-61.95,0.23
127.92,-31.58,0.59
183.71,55.42,91.10
62.04,-32.05,0.90
81.25,35.04,30.90
70.99,-30.99,1.97
138.93,14.80,56.02
160.18,16.73,83.80
112.44,33.71,50.70
125.37,-24.43,1.63
72.67,-48.13,0.41
127.79,47.69,65.09
170.01,-18.20,3.45
156.63,29.47,102.85
191.38,25.30,138.59
115.03,82.30,5.53
156.18,24.83,95.05
183.75,7.36,60.91
81.02,-23.46,1.21
113.17,63.36,40.28
94.41,2.26,14.05
71.96,-43.55,1.19
104.47,33.19,46.72
61.04,-59.30,0.51
107.23,-31.84,1.32
175.04,64.16,67.26
99.73,-30.10,1.28
134.55,-70.35,0.37
74.15,-40.10,0.05
85.19,20.92,33.35
139.32,43.71,78.17
193.13,-5.61,8.05
104.51,-80.07,0.04
192.54,-28.78,0.07
59.47,26.87,19.33
41.30,48.40,9.46
150.11,-19.72,2.25
133.00,-53.49,0.89
116.55,-25.10,0.23
80.61,71.64,9.42
170.19,55.64,83.64
65.06,68.45,8.77
174.32,11.82,86.58
83.15,54.14,28.67
193.24,33.55,138.34
84.64,58.63,28.25
206.31,-43.69,0.21
180.64,-33.82,0.24
154.32,-54.92,0.44
106.76,-8.48,4.21
94.92,-14.34,2.77
76.37,50.35,27.00
63.56,56.36,17.31
120.92,-27.68,0.33
100.64,-26.78,0.45
119.58,-47.35,0.47
97.99,-2.64,8.85
161.53,-19.15,2.19
122.13,-54.48,0.29
213.11,0.26,25.01
54.52,37.35,16.37
93.68,30.52,47.58
117.30,43.51,60.59
133.67,41.62,75.12
168.61,-19.86,2.00
149.47,58.71,65.00
119.77,53.69,51.48
118.70,12.44,36.12
87.83,37.75,36.30
188.70,21.45,119.21
167.38,-60.51,0.95
69.05,-42.99,0.14
68.21,38.78,27.40
85.46,10.81,19.08
47.25,-59.20,0.59
209.49,63.63,93.12
222.80,12.67,135.67
67.31,29.95,27.20
101.18,-26.38,1.55
98.38,72.77,27.00
55.73,-62.08,0.07
53.72,-49.50,1.12
69.79,-56.84,0.82
114.83,31.30,53.66
157.78,-25.65,1.29
99.40,10.55,23.20
99.19,86.87,3.00
61.42,-1.02,6.83
59.74,-23.02,2.28
83.87,-6.96,4.55
119.43,32.52,68.77
73.75,43.85,27.01
176.37,28.69,123.42
56.40,-53.77,0.91
62.57,57.59,17.40
114.71,-31.75,0.13
79.71,-18.63,2.15
224.05,-3.89,12.78
73.52,30.78,30.21
97.86,-9.49,4.00
223.65,-17.71,2.90
80.36,-37.58,0.22
118.53,26.25,67.08
145.95,-37.54,0.83
148.16,30.57,93.13
95.90,-48.65,0.29
122.45,-27.46,1.41
48.39,-75.72,0.09
160.93,55.47,78.60
39.86,20.18,7.90
101.88,40.69,45.14
159.70,-29.10,0.68
95.71,-11.43,4.11
122.18,18.72,64.32
146.57,22.71,91.66
68.10,30.88,24.04
130.25,-30.44,1.05
123.78,-9.55,5.39
98.69,-46.80,0.09
77.36,-45.03,0.46
66.01,-74.70,0.27
36.93,-47.55,0.93
74.39,68.79,18.84
106.25,-1.45,11.19
178.81,-37.97,0.23
211.86,-20.57,2.09
46.00,45.85,11.72
133.82,8.77,35.47
214.50,-11.96,4.67
63.98,-44.96,0.13
114.62,-25.80,0.90
72.57,0.92,8.45
166.47,-10.24,5.15
170.20,0.73,23.36
176.42,14.06,90.51
107.34,-49.85,0.09
186.11,51.26,107.98
123.04,37.50,68.90
90.09,61.89,29.54
206.90,-31.05,0.47
42.56,-31.86,1.70
205.41,12.63,105.56
113.99,-51.55,0.41
61.98,-36.34,0.23
155.79,-32.75,0.96
235.77,-4.72,11.36
118.85,-27.13,1.95
61.43,52.30,17.92
93.35,-35.11,1.52
95.51,84.66,2.26
121.80,-2.12,10.94
190.60,24.99,130.73
80.26,-48.69,0.40
94.28,-40.97,0.27
122.89,-46.26,0.84
68.10,67.85,14.99
100.78,-44.78,0.36
197.09,-20.50,2.58
70.14,-27.93,1.36
68.03,-62.87,0.03
156.30,19.20,90.26
61.10,11.33,10.20
216.01,-13.12,3.86
150.06,8.26,46.40
80.81,65.96,16.41
55.78,-27.85,1.73
174.06,-31.55,0.90
88.70,-54.20,0.08
115.36,57.02,42.57
154.40,20.25,97.47
88.64,-1.05,8.54
165.14,-26.28,1.26
158.90,-25.17,2.28
155.48,52.62,81.28
67.91,-48.26,0.87
95.60,-13.17,4.15
86.72,-39.58,0.19
59.43,-43.35,0.49
88.31,73.92,14.71
121.82,-69.30,0.13
104.67,-41.80,0.22
63.47,-39.40,0.18
194.25,-25.81,1.26
129.78,51.67,61.22
78.54,-51.88,0.18
119.89,-32.79,0.15
174.38,-14.75,3.50
182.33,14.01,94.83
137.09,-67.23,0.29
89.24,14.23,23.64
45.92,9.46,7.22
115.48,-32.89,0.95
128.81,13.13,50.46
164.32,31.93,114.24
57.23,-48.46,0.20
177.34,12.82,85.85
77.31,-41.87,0.92
116.95,-28.02,0.49
86.76,-19.26,2.27
191.49,43.35,126.40
126.65,-38.31,1.33
70.51,-17.90,3.00
160.53,-35.56,0.49
133.88,-46.74,0.44
180.93,-39.30,0.96
40.70,-50.82,1.11
135.20,-13.61,4.01
143.95,31.11,95.61
246.45,-12.00,4.66
62.11,-29.69,1.78
105.44,45.89,45.86
86.73,-64.79,0.59
126.78,-19.45,2.41
45.26,-38.73,0.49
158.65,-36.09,0.30
134.10,25.41,81.75
40.40,-56.42,0.32
59.72,5.00,9.10
176.12,0.71,22.34
72.52,-24.78,0.69
76.60,7.80,15.64
202.97,-40.49,1.10
64.10,35.72,26.48
183.38,18.62,120.40
71.78,-8.74,4.57
157.54,-46.20,0.56
91.80,-57.53,0.33
65.30,-29.13,1.83
36.46,-38.52,0.93
235.26,-2.31,16.16
102.61,67.50,27.99
178.61,21.79,116.37
180.67,33.15,129.75
138.82,21.67,88.81
184.81,-9.02,4.80
145.11,61.18,57.73
69.07,22.92,21.44
181.08,-18.28,1.84
140.93,27.96,91.72
51.18,-59.26,0.11
87.38,-2.68,7.61
89.53,-36.06,0.47
123.88,36.66,63.02
217.72,16.47,143.55
45.56,33.84,12.13
121.48,-50.51,0.32
77.10,-19.74,2.88
69.11,34.67,23.02
103.07,-0.73,11.36
158.75,-16.38,2.72
171.44,1.38,24.53
164.95,-35.56,0.66
197.47,43.14,131.43
57.39,51.94,15.68
83.62,13.74,24.65
78.78,-82.34,0.51
109.09,-44.82,0.02
146.69,8.93,42.27
155.01,-51.01,0.45
123.54,1.33,16.18
147.01,-29.29,0.15
81.04,-81.62,0.65
206.99,51.15,125.96
193.95,27.45,146.96
53.70,13.18,10.74
152.16,33.75,99.12
153.36,43.11,90.12
129.60,-19.51,1.78
94.29,23.36,32.03
159.56,28.95,94.93
161.41,31.38,108.30
90.58,8.11,18.74
163.27,-3.41,10.60
189.62,65.37,68.22
51.48,-6.06,4.37
143.19,20.67,80.93
141.81,22.95,68.91
46.36,-31.69,1.73
195.74,29.95,146.02
203.08,5.62,67.99
76.69,34.34,30.30
55.77,44.43,16.44
82.68,-15.80,2.70
126.96,3.79,24.23
81.26,-52.25,0.39
85.88,17.75,36.99
133.71,-41.34,0.51
70.14,-79.68,0.09
110.03,-14.29,2.38
180.50,-2.43,14.59
169.16,-13.53,2.55
53.33,-55.91,0.02
153.94,16.34,83.33
76.38,-63.74,0.63
100.53,16.87,45.88
154.55,-18.97,2.05
59.18,-11.63,3.13
107.81,-76.46,0.76
180.88,15.48,88.28
165.46,-12.26,3.57
107.62,-13.23,3.26
87.72,-44.47,0.62
36.66,-25.15,1.68
115.19,-14.11,3.62
77.97,-10.34,4.23
113.96,-18.12,3.10
79.57,-72.34,0.39
77.11,3.44,11.25
125.56,44.37,65.15
104.07,65.31,22.77
111.74,-18.53,2.86
66.99,4.46,9.75
121.79,-33.62,0.28
90.46,9.46,28.59
106.29,37.85,51.60
186.91,-44.50,1.04
93.02,-10.10,4.89
81.60,78.85,14.92
162.86,27.88,106.96
204.79,-4.49,10.18
159.89,-20.32,2.21
133.50,49.52,66.00
104.19,-21.36,1.74
55.10,-41.48,0.23
210.51,9.22,95.50
65.18,36.32,20.87
211.76,-37.19,0.62
185.82,-22.68,0.71
96.95,-30.64,1.14
105.07,-15.17,2.44
207.13,58.48,102.99
79.72,24.29,26.55
134.46,-1.73,12.47
35.79,-43.34,0.76
84.75,30.56,33.66
177.45,-15.94,2.36
39.34,-22.92,1.71
69.79,20.53,19.08
76.50,-74.86,0.65
132.75,34.91,80.96
176.46,-21.63,2.71
98.12,-2.82,8.24
168.54,-14.86,1.78
165.05,9.12,59.54
70.46,-2.65,6.35
199.83,3.15,42.49
115.54,-32.41,1.79
132.45,-22.07,2.60
80.69,-29.46,1.31
126.61,26.50,77.78
73.77,-39.78,1.34
89.46,-35.76,0.03
153.65,23.71,98.25
157.21,36.76,94.86
73.73,75.92,15.51
73.39,-35.60,0.81
119.65,-16.88,2.38
174.06,-34.73,0.18
150.67,-39.25,0.13
135.75,52.31,61.95
233.21,-24.15,1.32
134.61,-27.45,0.85
76.62,-42.24,0.42
192.00,21.02,137.36
161.24,-6.12,6.30
78.76,37.60,32.72
79.62,5.36,14.53
129.59,-13.84,2.02
77.42,-13.45,3.11
157.84,24.87,93.65
69.85,32.96,22.16
159.75,-45.07,0.41
81.82,15.84,22.77
161.23,10.89,62.58
152.26,13.93,62.73
219.04,8.76,93.86
65.90,5.54,10.31
199.01,-32.24,0.76
75.63,-17.65,2.93
178.17,-14.20,3.74
119.82,-51.97,0.98
165.73,-16.87,2.47
48.18,-76.29,0.16
102.94,49.27,42.88
73.02,-30.74,0.71
96.63,-16.00,3.09
139.69,-57.52,1.13
183.34,29.36,135.65
63.97,-50.35,0.38
88.46,57.31,28.73
51.45,-48.83,0.40
183.38,-12.64,4.29
94.56,-25.14,0.10
90.81,-50.58,1.17
94.97,27.42,42.61
133.39,-38.84,0.05
79.46,-21.45,1.47
122.76,63.78,36.92
88.00,0.99,11.09
142.27,-32.13,0.33
234.20,-24.28,1.35
101.22,13.22,30.27
140.71,-25.73,2.36
94.36,33.19,45.90
83.69,-13.58,3.34
74.54,-53.77,0.24
74.38,-10.58,4.11
161.30,63.01,56.33
90.62,20.84,33.25
81.69,-2.86,7.80
100.16,20.14,46.15
123.35,-18.46,1.30
87.31,-9.96,4.81
84.05,25.51,36.56
178.74,-23.67,1.38
196.62,36.99,139.75
126.71,11.74,45.85
150.04,-28.94,0.94
90.46,-43.30,0.91
150.28,-0.00,17.23
130.47,34.45,79.82
101.47,68.72,19.99
184.48,-18.49,1.79
219.53,14.15,123.05
87.32,-37.54,0.37
127.19,-25.52,1.64
254.38,1.03,35.57
105.52,41.96,47.80
47.91,12.34,9.19
82.98,8.11,17.29
107.99,19.77,49.58
51.81,-48.36,0.13
89.09,-83.71,0.53
145.43,-67.42,0.31
62.13,-36.58,0.15
180.82,46.60,109.59
66.35,48.66,22.11
72.18,28.62,34.03
65.30,58.87,18.26
124.15,7.08,29.64
147.74,-40.66,0.46
71.53,53.60,22.52
45.90,35.84,11.72
104.02,49.98,44.64
113.10,40.94,58.90
166.12,35.08,113.90
117.64,26.53,52.34
63.28,37.45,19.66
167.49,-17.35,1.71
145.14,-80.71,0.41
83.80,44.24,32.93
